index,gene1,gene2,gene3,split,measured_tau,measured_p,M01,M02,M03,pred_mean,pred_worst,rank
30978121,YKL220C,YLL051C,YDR247W,val,0.034693,0.1936,0.045806885,0.013183594,0.005844116,0.021611532,0.005844116,7067353
19879169,YML035C,YPL089C,YBR182C,train,-0.010359,0.4559,0.057647705,0.0033893585,0.0037631989,0.021600088,0.0033893585,7075017
31319045,YLL062C,YPL273W,YLR176C,train,-0.000748,0.4267,0.037322998,0.027526855,-5.1617622e-05,0.021599412,-5.1617622e-05,7075331
19380624,YGR287C,YAL051W,YOR363C,train,-0.006871,0.4741,0.022537231,0.02468872,0.017562866,0.021596273,0.017562866,7077447
20606593,YBR291C,YIR018W,YOL028C,train,-0.005206,0.4059,0.031463623,0.012527466,0.02078247,0.021591187,0.012527466,7079594
2743198,YDR178W,YLR164W,YDL048C,train,-0.003819,0.4641,0.039154053,0.013061523,0.012542725,0.0215861,0.012542725,7082859
28704552,YGR138C,YPR156C,YFL021W,train,0.071902,0.4732,0.035705566,0.0063476562,0.022705078,0.0215861,0.0063476562,7083298
21571895,YJR153W,YMR119W,YNL008C,train,-0.033707,0.404,0.03274536,0.010879517,0.021102905,0.021575928,0.010879517,7090236
19747787,YLR057W,YML007W,YDR423C,train,0.0211,0.4937,0.032318115,0.03213501,0.00025367737,0.021568934,0.00025367737,7094389
29787708,YIL111W,YNL052W,YOR066W,train,0.001174,0.1646,0.038085938,-0.004524231,0.03112793,0.021563211,-0.004524231,7097995
19213725,YER170W,YPL089C,YBR182C,train,-0.028836,0.2796,0.055511475,0.0007801056,0.008392334,0.021561304,0.0007801056,7098485
2743199,YDR178W,YLR164W,YDL106C,train,-0.108267,0.1297,0.03237915,0.020706177,0.01159668,0.021560669,0.01159668,7100393
19235907,YFR015C,YML007W,YDR423C,train,0.068563,0.2289,0.038635254,0.028656006,-0.002614975,0.021558762,-0.002614975,7100733
4407146,YKL148C,YJL045W,YDR099W,train,-0.014143,0.315,0.032684326,0.015060425,0.016906738,0.021550497,0.015060425,7106080
21862215,YLR099C,YMR119W,YNL008C,train,0.014318,0.3885,0.03564453,0.013763428,0.015151978,0.02151998,0.013763428,7124937
26667871,YDR368W,YOR120W,YCR065W,train,0.029459,0.3533,0.031677246,0.018630981,0.01423645,0.021514893,0.01423645,7128006
27154833,YEL047C,YJR051W,YDR247W,train,-0.042244,0.4895,0.027282715,0.0051879883,0.032043457,0.02150472,0.0051879883,7135305
27124603,YEL006W,YIL006W,YBL088C,train,-0.002956,0.3484,0.04284668,0.029693604,-0.008056641,0.021494547,-0.008056641,7141942
23845195,YBR177C,YPL095C,YLR176C,train,-0.004039,0.3288,0.035491943,0.013076782,0.015914917,0.021494547,0.013076782,7142325
21417455,YJL121C,YER045C,YIL036W,train,0.049224,5.423e-08,0.017196655,0.022506714,0.024749756,0.021484375,0.017196655,7148415
27124652,YEL006W,YIL006W,YNL068C,train,-0.013381,0.1806,0.03869629,0.025604248,0.00014674664,0.021482429,0.00014674664,7149688
38330685,YLR070C,YOR066W,YKR077W,train,0.060821,0.3417,0.05102539,-0.0023937225,0.015777588,0.021469751,-0.0023937225,7156887
23399040,YBR001C,YDR001C,YLR098C,train,0.000696,0.3537,0.016815186,0.04309082,0.004447937,0.021451315,0.004447937,7169663
19495259,YJL139C,YPL089C,YBR182C,train,-0.011077,0.1369,0.047821045,0.02116394,-0.004634857,0.021450043,-0.004634857,7169846
21977385,YML008C,YDR122W,YLR096W,train,-0.058331,0.0106,0.026245117,0.0072021484,0.030853271,0.021433512,0.0072021484,7180387
32579220,YOR222W,YPL134C,YDR247W,test,-0.004443,0.4954,0.035980225,0.008468628,0.019851685,0.021433512,0.008468628,7181063
32579207,YOR222W,YPL134C,YBL088C,train,0.022164,0.3333,0.043304443,0.014968872,0.0059890747,0.021420797,0.0059890747,7188998
30978151,YKL220C,YLL051C,YLR266C,train,-0.012426,0.4954,0.04510498,0.0011005402,0.018051147,0.02141889,0.0011005402,7189686
31305535,YLL061W,YPL274W,YAL051W,train,0.024314,0.4691,0.033203125,0.031585693,-0.00054740906,0.021413803,-0.00054740906,7192707
18914701,YCL069W,YKR029C,YJL105W,train,0.067977,0.4887,0.039611816,0.016021729,0.008590698,0.021408081,0.008590698,7196999
19149740,YDR513W,YPL089C,YBR182C,test,0.013952,0.4882,0.039276123,0.013046265,0.0119018555,0.021408081,0.0119018555,7197751
38957738,YML120C,YOR066W,YKR077W,train,-0.009353,3.657e-09,0.03677368,0.025604248,0.0018100739,0.021396002,0.0018100739,7204912
28889178,YGR243W,YHR162W,YPL089C,train,0.031813,0.4444,0.038391113,0.0115356445,0.014190674,0.021372477,0.0115356445,7220201
3626729,YGR121C,YPR138C,YDR043C,train,0.229768,0.4603,0.024780273,0.023651123,0.015655518,0.021362305,0.015655518,7226088
20066431,YOR040W,YKR029C,YJL105W,train,0.003913,0.4143,0.041137695,0.007827759,0.015090942,0.021352133,0.007827759,7232372
21568803,YJR153W,YJL110C,YKR034W,train,0.016682,0.1196,0.022583008,0.020019531,0.021453857,0.021352133,0.020019531,7233264
31319051,YLL062C,YPL273W,YMR164C,train,0.019832,0.2688,0.036987305,0.018951416,0.008102417,0.021347046,0.008102417,7235998
40250235,YOR347C,YOR066W,YKR077W,train,0.05296,0.1299,0.03326416,0.012756348,0.017990112,0.021336874,0.012756348,7243437
31953637,YML100W,YMR261C,YDL048C,train,-0.058278,0.4647,0.03591919,0.009429932,0.018661499,0.021336874,0.009429932,7243495
21306020,YGR287C,YDR122W,YLR096W,train,0.034309,0.2022,0.035308838,0.00932312,0.019363403,0.021331787,0.00932312,7246118
39175287,YMR120C,YOR066W,YKR077W,train,0.018697,0.07954,0.02734375,0.02810669,0.008529663,0.0213267,0.008529663,7249436
30534832,YJR130C,YML082W,YPL089C,train,-0.000129,0.4892,0.05279541,-0.0021457672,0.013305664,0.021318436,-0.0021457672,7254743
31953666,YML100W,YMR261C,YKR029C,train,0.012868,0.158,0.033966064,0.015487671,0.014465332,0.021306356,0.014465332,7261837
19746506,YLR057W,YKR029C,YJL105W,val,0.02466,0.3033,0.026062012,0.036468506,0.0013599396,0.02129682,0.0013599396,7267876
5887200,YPL053C,YDR483W,YKL185W,train,0.016926,0.453,0.03173828,0.01966858,0.012481689,0.021296183,0.012481689,7268677
19955951,YNL071W,YPL089C,YBR182C,train,0.08179,0.4308,0.028839111,0.032409668,0.002603531,0.021284103,0.002603531,7276801
21206464,YGR043C,YJR127C,YML081W,train,0.040964,0.1479,0.040374756,0.019256592,0.004196167,0.021275839,0.004196167,7282488
31319014,YLL062C,YPL273W,YDL106C,val,0.11864,0.45,0.037261963,0.019073486,0.007484436,0.021273294,0.007484436,7284088
35796879,YER175C,YOR066W,YKR077W,val,0.044992,0.1641,0.034332275,0.012634277,0.016830444,0.021265665,0.012634277,7288003
24939778,YCR048W,YNR019W,YML007W,train,0.010685,0.07502038356741673,0.0435791,0.009780884,0.010437012,0.021265665,0.009780884,7288784
21277958,YGR144W,YIR018W,YOL028C,train,0.114216,0.3275,0.036621094,0.005332947,0.021835327,0.021263123,0.005332947,7290570
32579233,YOR222W,YPL134C,YGR178C,test,-0.025245,0.2184,0.030456543,0.019317627,0.01399231,0.021255493,0.01399231,7295120
21224609,YGR055W,YJR127C,YML081W,train,0.001924,0.4348,0.026306152,0.021606445,0.015777588,0.021230062,0.015777588,7312464
21859684,YLR099C,YJR127C,YML081W,train,-0.033234,0.02799,0.047424316,0.015167236,0.0010929108,0.021228155,0.0010929108,7312987
24626082,YCL040W,YDR516C,YLR266C,train,0.007882,0.4198,0.03125,0.012664795,0.019744873,0.021219889,0.012664795,7319091
22186294,YOL092W,YJR127C,YML081W,train,0.013159,0.4833,0.04586792,0.01499939,0.0027866364,0.021217981,0.0027866364,7319598
30978106,YKL220C,YLL051C,YAL051W,train,-0.010029,0.426,0.046417236,0.011886597,0.0053253174,0.021209717,0.0053253174,7325815
5631632,YOR040W,YDR272W,YCL033C,test,0.009034,0.3139,0.0463562,0.004096985,0.013122559,0.021191915,0.004096985,7336651
30159929,YJL133W,YKR052C,YGR028W,test,-0.016117,0.4076,-0.025344849,0.020126343,0.06878662,0.021189371,-0.025344849,7337628
21241668,YGR096W,YIR018W,YOL028C,test,-0.00794,0.442,0.043670654,0.0032596588,0.016601562,0.021177292,0.0032596588,7346068
23035456,YAL062W,YOR375C,YPL181W,train,0.074066,0.3035,0.028320312,0.02217102,0.013031006,0.021174112,0.013031006,7348845
20071124,YOR040W,YPL089C,YBR182C,train,-0.050728,0.1592,0.03933716,0.008270264,0.0158844,0.02116394,0.008270264,7353915
18954115,YCR098C,YLR266C,YOR172W,train,-0.00429,0.4838,0.022857666,0.022872925,0.01776123,0.02116394,0.01776123,7354554
89211,YBR147W,YOL092W,YJR021C,test,-0.00432,0.1029,0.04437256,0.014694214,0.0044021606,0.021156311,0.0044021606,7359881
28889150,YGR243W,YHR162W,YKL101W,val,-0.051444,0.1873,0.043762207,0.014602661,0.0050964355,0.021153769,0.0050964355,7361162
28889169,YGR243W,YHR162W,YOL054W,train,0.01053,0.4324,0.038726807,0.021560669,0.003168106,0.021151861,0.003168106,7362520
20864510,YDR354W,YMR182C,YPL230W,train,-0.004696,0.4242,0.02947998,0.01524353,0.018707275,0.021143595,0.01524353,7367971
21967468,YLR386W,YIR018W,YOL028C,train,0.087867,0.2371,0.017501831,0.021453857,0.024475098,0.021143595,0.017501831,7368229
89189,YBR147W,YOL092W,YDL106C,test,0.074917,0.4964,0.031341553,0.014007568,0.018081665,0.021143595,0.014007568,7368352
23913658,YBR183W,YPL087W,YIL095W,train,0.008195,0.254,0.051239014,0.012756348,-0.00057411194,0.021140417,-0.00057411194,7369935
4407151,YKL148C,YJL045W,YER111C,train,-0.008138,0.2389,0.022216797,0.011779785,0.029418945,0.02113851,0.011779785,7371156
30978108,YKL220C,YLL051C,YBL088C,train,-0.063678,0.4071,0.04019165,0.0138549805,0.0093688965,0.02113851,0.0093688965,7371920
89200,YBR147W,YOL092W,YER184C,train,-0.058353,0.3423,0.024261475,0.015625,0.023498535,0.021128336,0.015625,7377557
19367289,YGR144W,YPL089C,YBR182C,train,0.041463,0.4958,0.039398193,0.006538391,0.017425537,0.021120707,0.006538391,7382930
23845172,YBR177C,YPL095C,YER123W,train,-0.015019,0.4535,0.029327393,0.016921997,0.017105103,0.021118164,0.016921997,7385050
27124601,YEL006W,YIL006W,YAL051W,train,0.053177,0.2994,0.03842163,0.025421143,-0.0005168915,0.021108627,-0.0005168915,7390391
19337002,YGR096W,YKR029C,YJL105W,train,0.0014,0.4907,0.04446411,0.0118255615,0.007019043,0.021102905,0.007019043,7395353
31319066,YLL062C,YPL273W,YOR344C,train,0.08758,0.3788,0.032836914,0.0152282715,0.0152282715,0.021097818,0.0152282715,7398784
89188,YBR147W,YOL092W,YDL048C,train,0.004073,0.3087,0.030639648,0.01928711,0.013366699,0.021097818,0.013366699,7398785
3049696,YDR530C,YCL050C,YNL068C,train,0.023577,0.3966,0.035003662,0.021621704,0.006668091,0.021097818,0.006668091,7398828
5631656,YOR040W,YDR272W,YIL095W,train,-0.000712,0.4761,0.044921875,0.0045394897,0.013824463,0.021095276,0.0045394897,7399776
21063835,YER170W,YMR119W,YNL008C,train,-0.011223,0.01323,0.04046631,0.002161026,0.020645142,0.021090826,0.002161026,7402688
28889152,YGR243W,YHR162W,YKL213C,train,0.000812,0.3018,0.006690979,0.029388428,0.027191162,0.021090189,0.006690979,7403064
19302064,YGR015C,YOR066W,YKR077W,train,0.038440499999999996,0.6390322774768431,0.030334473,0.00970459,0.023223877,0.021087646,0.00970459,7404085
22499355,YPR167C,YBL056W,YER089C,train,0.02053,0.4431,0.040130615,0.025115967,-0.002008438,0.021079382,-0.002008438,7409970
20552158,YBR111C,YIR018W,YOL028C,train,0.023371,0.105,0.03918457,0.01109314,0.012954712,0.021077475,0.01109314,7411696
26667887,YDR368W,YOR120W,YFL031W,train,0.014012,0.4498,0.035980225,0.023864746,0.0033817291,0.021075567,0.0033817291,7412623
30978171,YKL220C,YLL051C,YPL089C,train,-0.00559,0.472,0.041137695,0.010787964,0.011291504,0.021072388,0.010787964,7414527
20300302,YDR513W,YML007W,YCL035C,train,0.033297,0.153,0.031311035,0.025512695,0.006385803,0.021069845,0.006385803,7416305
18802981,YBR042C,YOR066W,YKR077W,train,-0.0059755,0.732720547269466,0.04067993,0.0090789795,0.013442993,0.0210673,0.0090789795,7418286
37319722,YJL137C,YOR066W,YKR077W,train,0.013736,0.4291,0.030151367,0.013824463,0.019210815,0.021062216,0.013824463,7420959
21278483,YGR144W,YJL110C,YKR034W,train,0.028502,0.347,0.038269043,0.0028934479,0.021942139,0.021034876,0.0028934479,7439229
22209035,YOL136C,YBL056W,YER089C,train,0.019022,0.3832,0.040496826,0.014984131,0.0076141357,0.021031698,0.0076141357,7441732
26565765,YDR343C,YHR094C,YDL048C,train,-0.02947,0.4632,0.020889282,0.019363403,0.022842407,0.021031698,0.019363403,7441810
38778580,YLR438W,YOR066W,YKR077W,train,0.010773,0.4083,0.036712646,0.01737976,0.009002686,0.021031698,0.009002686,7442124
3049700,YDR530C,YCL050C,YOL003C,train,0.005876,0.2783,0.04083252,0.016220093,0.0060272217,0.021026611,0.0060272217,7445256
21626600,YKL127W,YMR182C,YPL230W,train,-0.061073,0.2902,0.031341553,0.012435913,0.01927185,0.02101644,0.012435913,7451849
5631631,YOR040W,YDR272W,YBR240C,train,0.017836,0.4308,0.033172607,0.0046920776,0.025177002,0.021013895,0.0046920776,7453035
38868159,YML056C,YOR066W,YKR077W,train,-0.03111,0.2202,0.040649414,0.0051879883,0.017181396,0.021006266,0.0051879883,7457030
35208217,YDR242W,YOR066W,YKR077W,train,-0.001306,0.007475,0.023101807,0.017211914,0.022705078,0.021006266,0.017211914,7457648
352666,YJL134W,YKR053C,YLR266C,train,0.0187,0.3473,0.038146973,0.027557373,-0.0026874542,0.02100563,-0.0026874542,7458860
31691278,YLR284C,YOR180C,YFL021W,train,-0.001286,0.4836,0.03262329,0.018951416,0.011428833,0.02100118,0.011428833,7460871
22188825,YOL092W,YMR119W,YNL008C,train,-0.017742,0.1799,0.028839111,0.01927185,0.014877319,0.020996094,0.014877319,7463760
21215975,YGR055W,YDR259C,YOR028C,val,-0.084271,0.3,0.03729248,0.003534317,0.022155762,0.020994186,0.003534317,7465609
34593961,YCR005C,YOR066W,YKR077W,train,-0.013201,0.3209,0.0024356842,0.029327393,0.031188965,0.020984014,0.0024356842,7472156
33915720,YAL060W,YOR066W,YKR077W,val,-0.005219,0.4267,0.047088623,-0.0012722015,0.017120361,0.020978928,-0.0012722015,7475727
23845216,YBR177C,YPL095C,YOR344C,train,-0.054932,0.3341,0.030181885,0.01121521,0.021499634,0.020965576,0.01121521,7483699
26594391,YDR345C,YHR096C,YGR178C,train,0.015395,0.4626,0.033050537,0.01586914,0.013946533,0.020955404,0.013946533,7490276
175160,YDR147W,YLR133W,YER161C,train,0.024789,0.4113,0.033843994,0.0128479,0.016174316,0.020955404,0.0128479,7491764
19247423,YGL027C,YKR029C,YJL105W,train,0.018159,0.08199,0.03933716,0.012374878,0.011154175,0.020955404,0.011154175,7491937
24626042,YCL040W,YDR516C,YBR083W,train,-0.014434,0.492,0.029785156,0.008743286,0.024291992,0.020940145,0.008743286,7501138
21768398,YLL043W,YJL110C,YKR034W,train,0.013669,0.2016,0.01473999,0.0049819946,0.04309082,0.020937601,0.0049819946,7502788
31557397,YLR174W,YNL009W,YCR065W,train,0.034739,0.4889,0.028533936,0.024719238,0.009536743,0.020929972,0.009536743,7508308
19802925,YLR143W,YAL051W,YOR363C,train,-0.028147,0.4828,0.040374756,0.016921997,0.005470276,0.020922342,0.005470276,7513033
21314248,YGR287C,YIR018W,YOL028C,train,-0.002162,0.4259,0.024749756,0.008178711,0.029815674,0.020914713,0.008178711,7517646
22258313,YOR011W,YJL110C,YKR034W,val,0.012192,0.295,0.037628174,0.005104065,0.019989014,0.020907084,0.005104065,7523159
5887186,YPL053C,YDR483W,YFL021W,train,-0.029977,0.4797,0.039031982,0.021057129,0.0026187897,0.020902634,0.0026187897,7526228
24626048,YCL040W,YDR516C,YDL048C,train,0.071838,0.1499,0.031311035,0.004508972,0.026824951,0.020881653,0.004508972,7540357
20679698,YCR083W,YJL110C,YKR034W,train,-0.007317,0.38,0.032684326,0.015731812,0.014190674,0.020868937,0.014190674,7547912
20058327,YOR011W,YPL089C,YBR182C,train,-0.016525,0.3894,0.045928955,0.004020691,0.012649536,0.020866394,0.004020691,7550446
31319021,YLL062C,YPL273W,YER111C,train,-0.045487,0.3311,0.02734375,0.028289795,0.0069503784,0.020861307,0.0069503784,7553591
31818143,YLR432W,YML056C,YOR066W,val,0.026666,0.2294,0.0357666,0.0010852814,0.025665283,0.020839056,0.0010852814,7567509
20299902,YDR513W,YBR240C,YCL035C,train,-0.04814,0.4555,0.03286743,0.017669678,0.011962891,0.020833334,0.011962891,7572178
23913665,YBR183W,YPL087W,YKL213C,train,0.094365,0.2384,0.016159058,0.035064697,0.011276245,0.020833334,0.011276245,7572626
19389213,YGR287C,YLR266C,YOR172W,train,-0.012209,0.4295,0.016799927,0.0070266724,0.03866577,0.02083079,0.0070266724,7573768
5887162,YPL053C,YDR483W,YAL051W,train,0.028958,0.4599,0.03363037,0.03768921,-0.0088272095,0.02083079,-0.0088272095,7573810
20300102,YDR513W,YGR028W,YCL035C,test,-0.01038,0.4419,0.046417236,0.0076141357,0.008453369,0.020828247,0.0076141357,7575771
26667865,YDR368W,YOR120W,YBR028C,train,0.007288,0.4937,0.022064209,0.023834229,0.016571045,0.02082316,0.016571045,7578426
3049708,YDR530C,YCL050C,YOR315W,train,0.01769,0.3254,0.032043457,0.016418457,0.014007568,0.02082316,0.014007568,7579795
3049711,YDR530C,YCL050C,YPL181W,test,0.003574,0.332,0.03475952,0.024017334,0.0036640167,0.020813623,0.0036640167,7584785
23399027,YBR001C,YDR001C,YGR178C,train,0.009942,0.4665,0.038360596,0.029388428,-0.0053138733,0.020811716,-0.0053138733,7586936
31818128,YLR432W,YML056C,YLR176C,train,0.057752,0.2234,0.048980713,0.008605957,0.004814148,0.020800272,0.004814148,7594244
31319046,YLL062C,YPL273W,YLR183C,train,-0.008271,0.3009,0.048461914,0.0068511963,0.0070648193,0.020792643,0.0068511963,7599489
20646500,YCL069W,YMR119W,YNL008C,train,-0.025113,0.4978,0.03024292,0.010498047,0.021575928,0.020772299,0.010498047,7612644
175184,YDR147W,YLR133W,YLR367W,train,0.015977,0.1211,0.04034424,0.0076446533,0.014328003,0.020772299,0.0076446533,7613576
19682521,YLL001W,YKR029C,YJL105W,val,-0.099425,0.09217,0.04296875,0.016799927,0.0025348663,0.020767847,0.0025348663,7615197
37140564,YIR027C,YOR066W,YKR077W,train,-0.031304,0.4285,0.032470703,0.019104004,0.010726929,0.020767212,0.010726929,7616405
21614485,YKL127W,YDR122W,YLR096W,test,0.022646,0.045,0.039611816,0.020477295,0.0021839142,0.020757675,0.0021839142,7622093
24626083,YCL040W,YDR516C,YLR367W,test,0.07567,0.1547,0.041046143,0.011444092,0.009780884,0.02075704,0.009780884,7622413
24939748,YCR048W,YNR019W,YDR501W,train,-0.0114,0.19188086436141727,0.041900635,-0.002401352,0.022766113,0.020755133,-0.002401352,7624319
30978159,YKL220C,YLL051C,YNL154C,train,0.036787,0.3283,0.037384033,0.011001587,0.013763428,0.020716349,0.011001587,7650225
24626041,YCL040W,YDR516C,YBR082C,train,-0.035117,0.4531,0.045196533,0.009857178,0.0070877075,0.020713806,0.0070877075,7652259
20920740,YDR503C,YBL056W,YER089C,train,-0.067696,0.3323,0.041809082,0.0051116943,0.015213013,0.020711264,0.0051116943,7653279
37575662,YJR130C,YOR066W,YKR077W,train,-0.03639,0.1217,0.031585693,0.006149292,0.024383545,0.020706177,0.006149292,7657452
28889136,YGR243W,YHR162W,YER184C,train,0.011795,0.4827,0.032196045,0.007843018,0.02204895,0.020696005,0.007843018,7664265
31953667,YML100W,YMR261C,YLR098C,train,0.03877,0.2508,0.033843994,0.019424438,0.008758545,0.02067566,0.008758545,7676726
20620833,YBR295W,YGL096W,YPL177C,train,0.034374,0.2767,0.04434204,0.02658081,-0.008903503,0.020673117,-0.008903503,7679279
39098505,YMR087W,YOR066W,YKR077W,train,-0.027514,0.2939,0.052246094,0.005622864,0.004142761,0.020670572,0.004142761,7681393
89228,YBR147W,YOL092W,YNL068C,train,-0.052562,0.4581,0.043426514,0.016281128,0.0022830963,0.02066358,0.0022830963,7685452
26565797,YDR343C,YHR094C,YLR176C,train,-0.003266,0.3939,0.029052734,0.020370483,0.012557983,0.0206604,0.012557983,7688146
19917560,YMR250W,YPL089C,YBR182C,train,0.002494,0.2049,0.034057617,0.03048706,-0.0025806427,0.020654678,-0.0025806427,7692123
3679133,YGR248W,YHR163W,YER184C,train,0.025167,0.4338,0.031799316,-0.0017147064,0.03186035,0.020648321,-0.0017147064,7695908
26594422,YDR345C,YHR096C,YOR123C,train,-0.010272,0.4382,0.04647827,0.012130737,0.003282547,0.020630518,0.003282547,7707158
34389209,YBR242W,YOR066W,YKR077W,val,0.003398,0.2177,0.028442383,0.0077209473,0.025726318,0.020629883,0.0077209473,7708770
32579229,YOR222W,YPL134C,YFL021W,train,0.010776,0.4164,0.033996582,0.015106201,0.012756348,0.02061971,0.012756348,7715896
31319065,YLL062C,YPL273W,YOR315W,train,-0.00356,0.3758,0.033416748,0.014907837,0.013534546,0.02061971,0.013534546,7716156
30978153,YKL220C,YLL051C,YML007W,test,-0.033838,0.3812,0.04336548,0.01638794,0.0020999908,0.020617804,0.0020999908,7716709
28889168,YGR243W,YHR162W,YOL003C,val,0.084577,0.3089,0.042053223,0.007858276,0.011932373,0.020614624,0.007858276,7718732
20003469,YOL092W,YLR266C,YOR172W,train,0.038457,0.09317,0.034942627,0.0065307617,0.020370483,0.020614624,0.0065307617,7719567
26594424,YDR345C,YHR096C,YOR230W,test,-0.030101,0.2874,0.032562256,0.017974854,0.011291504,0.020609537,0.011291504,7721692
18919394,YCL069W,YPL089C,YBR182C,train,0.010739,0.426,0.03793335,0.0124053955,0.011474609,0.020604452,0.011474609,7726230
22221498,YOL136C,YIR018W,YOL028C,train,-0.008499,0.3416,0.028839111,0.0146484375,0.018295288,0.020594278,0.0146484375,7731814
20461958,YBR041W,YJL110C,YKR034W,train,0.002192,0.4662,0.039367676,0.023986816,-0.0016231537,0.020577112,-0.0016231537,7744088
19811772,YLR143W,YML007W,YDR423C,train,0.040646,0.4016,0.053741455,0.01701355,-0.009056091,0.020566305,-0.009056091,7751865
