run_id,cell_dataset.is_pert,cell_dataset.size,cell_dataset.aggregation,cell_dataset.node_embeddings,random_forest.max_depth,random_forest.n_estimators,random_forest.min_samples_split,num_params,test_mae,test_mse,test_pearson,test_r2,test_spearman,val_mae,val_mse,val_pearson,val_r2,val_spearman,val_rmse,test_rmse
1d5qrh5z,False,1000,sum,['prot_T5_no_dubious'],5.0,200,5,4198.0,0.03898444255463421,0.004264553245655579,0.2324107441035691,0.01866158593374434,0.34372637263726363,0.02906733658037961,0.0013257174948070663,0.4745788097033152,0.22217557876585037,0.43258455621123654,0.036410403661688046,0.06530354696075535
2wwviedy,False,1000,sum,['prot_T5_no_dubious'],5.0,500,5,10688.0,0.03873049564264949,0.004141925610355057,0.2670608056833259,0.04688006562305358,0.3214401440144014,0.0296546347669817,0.0013990498215167388,0.4404466386661295,0.17915006631381347,0.4499203417972299,0.03740387441852433,0.06435779370328862
bdp1zwep,False,1000,sum,['prot_T5_no_dubious'],5.0,100,10,2006.0,0.038849926884105594,0.004040484306195546,0.29837903695372897,0.07022324902593868,0.3793339333933393,0.02845772809876803,0.001300928480636096,0.4901896910760601,0.23671977892616136,0.4550208671513643,0.03606838616622729,0.06356480398927968
4m842pg8,False,1000,sum,['prot_T5_no_dubious'],5.0,200,10,4008.0,0.038692706930991784,0.004143004658145889,0.2665630029760065,0.046631760352428664,0.34190219021902185,0.03001473871945163,0.0014541945782112675,0.4168389005026327,0.14679555743237016,0.44532986897850896,0.0381339032648281,0.06436617635176016
jougiozp,False,1000,sum,['prot_T5_no_dubious'],5.0,500,10,9930.0,0.03877473101339757,0.004165442714574344,0.26292136599583665,0.041468423083123485,0.34990699069906983,0.029778200359328072,0.0014136335960418308,0.4357111699051335,0.17059348014532516,0.42660194000174,0.03759831905872696,0.06454024104831299
3qlgngt3,False,1000,sum,['prot_T5_no_dubious'],10.0,100,2,15468.0,0.039195826277646895,0.004045835976376789,0.30102741565191965,0.06899174850859457,0.3715211521152115,0.029838541907015525,0.0014939480012812556,0.420522733028928,0.1234714454608452,0.47502692777569866,0.038651623527107576,0.0636068862339353
n5lcwser,False,1000,sum,['prot_T5_no_dubious'],10.0,200,2,31348.0,0.03920035796167326,0.004133526792799112,0.276157276607513,0.04881276099009557,0.37972997299729966,0.02996826472800188,0.001484112106668523,0.4127510423870151,0.12924235748730384,0.4600853887971167,0.038524175613094215,0.0642925096165884
ng8gb53e,False,1000,sum,['prot_T5_no_dubious'],10.0,500,2,77380.0,0.03943350011047041,0.004168352933872192,0.2712001584683645,0.04079873746171791,0.3729492949294929,0.0304613027129975,0.0014888711335200552,0.4181924646077295,0.12645014321772485,0.4385911748929878,0.03858589293407702,0.06456278288512812
pk1ol28k,False,1000,sum,['prot_T5_no_dubious'],10.0,100,5,9178.0,0.039221097978057624,0.004207320754973771,0.2566074407004041,0.03183165051107473,0.38850285028502846,0.02961599228541761,0.0014997531307129803,0.41471208289907,0.12006546231729633,0.45400076208053747,0.03872664626214075,0.06486386324428858
04dgct2f,False,1000,sum,['prot_T5_no_dubious'],10.0,200,5,17934.0,0.03900738141602737,0.004121094129592706,0.2850708869863757,0.051673705452689456,0.3691329132913291,0.030392600395050335,0.001532895228719415,0.4020313881544728,0.1006203442575908,0.46767617064768136,0.039152205924052545,0.06419574853206952
o0veu01m,False,1000,sum,['prot_T5_no_dubious'],10.0,500,5,47098.0,0.03965264633372177,0.004176217268261686,0.2668404276008017,0.03898903478176308,0.3701410141014101,0.03015684131805736,0.0014550713162061594,0.4328150424288507,0.14628115807796638,0.44571990915264864,0.03814539705136335,0.06462365873472103
uc5fhods,False,1000,sum,['prot_T5_no_dubious'],10.0,100,10,6858.0,0.04015575269298827,0.004263183869986518,0.24792274727349295,0.01897670005471508,0.3861506150615061,0.03052791971648044,0.0015227308051502738,0.40955127409878833,0.10658401065772116,0.4411834418965008,0.039022183500545864,0.06529306142299132
l8deskf6,False,1000,sum,['prot_T5_no_dubious'],10.0,200,10,13792.0,0.039398772946898225,0.004232628291842141,0.26168727171135675,0.02600800224976363,0.3840024002400239,0.030287743966601815,0.0015144161362095252,0.41126753258930343,0.11146238978594758,0.4437517064277591,0.03891549994808656,0.06505865270540223
vc626mli,False,1000,sum,['prot_T5_no_dubious'],10.0,500,10,33972.0,0.03972768866108681,0.004267327294883896,0.24347021447408024,0.018023235111643165,0.3452145214521452,0.030318703365211443,0.0014664688023403405,0.4282955921864686,0.13959402971874235,0.4470520463627872,0.03829450094126232,0.06532478315986893
5t2lyv4f,False,1000,sum,['prot_T5_no_dubious'],500.0,100,2,101182.0,0.039380994190876664,0.004248674493480511,0.27403897050783377,0.0223155277605247,0.4168736873687368,0.03078692168946291,0.0015280018854918062,0.4133061281080552,0.10349136457588926,0.449650313984364,0.03908966468891498,0.06518185708830726
5c5qj374,False,1000,sum,['prot_T5_no_dubious'],500.0,200,2,202034.0,0.03916439507837641,0.004125255713068168,0.2881614246397006,0.05071606194525402,0.4058685868586858,0.030869283771594928,0.0014919306187396602,0.42615636404884344,0.12465508331277876,0.46652405197945346,0.03862551771484313,0.06422815358601061
54t9ksea,False,1000,sum,['prot_T5_no_dubious'],500.0,500,2,505214.0,0.039461218749789695,0.0042219584523973544,0.2612419496261158,0.028463294214931656,0.3797059705970597,0.03056493976292608,0.0015058131949289314,0.42611260142438034,0.11650990394239548,0.4642318158791248,0.038804808914990566,0.06497659926771603
fu442sra,False,1000,sum,['prot_T5_no_dubious'],500.0,100,5,37494.0,0.04087808761348529,0.004251665955266359,0.258512259962292,0.021627147009819936,0.35429942994299424,0.031128683510017043,0.0016092775081930554,0.3897573466822275,0.05580536477904374,0.42085334789672735,0.04011580122835708,0.06520480009375353
o1eorxy4,False,1000,sum,['prot_T5_no_dubious'],500.0,200,5,75486.0,0.03990602262641224,0.004154950427521381,0.28283657095523496,0.04388285754867327,0.3822382238223822,0.030812185730070083,0.0015595693797768578,0.4016834476700015,0.0849700973615225,0.4678261860992736,0.039491383614364,0.06445890495130507
053t09h4,False,1000,sum,['prot_T5_no_dubious'],500.0,500,5,188486.0,0.0393217167662478,0.004121106494254262,0.2852866594864353,0.0516708601564384,0.3984998499849984,0.03019021890879928,0.0014492526907726943,0.44673327175999467,0.14969505959008444,0.4690083078578201,0.03806905161378064,0.06419584483636197
hlg5ghkk,False,1000,sum,['prot_T5_no_dubious'],500.0,100,10,19688.0,0.03957431986798014,0.004098642739202882,0.2985556674926134,0.056840111068840904,0.3690129012901289,0.030969015441437996,0.00157581977998821,0.4023712596214856,0.07543566925845369,0.4503043813533059,0.03969659657940729,0.06402064307083209
bn3o1gt4,False,1000,sum,['prot_T5_no_dubious'],500.0,200,10,39392.0,0.03954104792153688,0.004212797252932209,0.26340533790199633,0.030571425228005267,0.37525352535253526,0.03070189898130623,0.0015824809169870688,0.3948754640285333,0.07152744970851665,0.4491882663934601,0.03978040870814513,0.06490606483936774
ekjaydd5,False,1000,sum,['prot_T5_no_dubious'],500.0,500,10,98766.0,0.04027168284501033,0.004297284115036763,0.25155831198967815,0.011129716216262795,0.3529312931293129,0.0298377530929006,0.0014544055518569577,0.4402657231280209,0.14667177506207107,0.4862300817006034,0.03813666938599853,0.06555367354341603
t1p3d1gr,False,1000,sum,['nt_window_5979'],5.0,100,2,2984.0,0.03950391842931342,0.004195880630341606,0.24367975906957912,0.03446419678651058,0.41459345934593456,0.02940846087309059,0.001439689236561889,0.4189952031551501,0.15530612549640066,0.4588132577676148,0.03794323703325652,0.06477561756048032
n8fknqas,False,1000,sum,['nt_window_5979'],5.0,200,2,5970.0,0.03948687260133869,0.00424003849130323,0.2287363385565891,0.024302802908081844,0.4033723372337233,0.029473629148598652,0.0014337119923296734,0.4246820398407557,0.15881309176463632,0.48012145251176946,0.03786438950161052,0.06511557794647323
pdsgn385,False,1000,sum,['nt_window_5979'],5.0,500,2,15180.0,0.03932586416185675,0.004198066131995388,0.23949550793672136,0.033961279692194535,0.4116411641164115,0.029359038973684845,0.0014107015206223667,0.4311445021914502,0.17231378622493343,0.495897077401204,0.03755930671115172,0.06479248515063601
vgrafu9v,False,1000,sum,['nt_window_5979'],5.0,100,5,2364.0,0.039440148941790175,0.004232123114158795,0.22753763239810765,0.02612425130049401,0.3695649564956495,0.02957430677876797,0.0013781648888439768,0.45040992112166217,0.1914036653892857,0.4741868412467824,0.03712364325930278,0.06505477011072128
wuo5r5zy,False,1000,sum,['nt_window_5979'],5.0,200,5,4488.0,0.03960383072975884,0.004223457351543154,0.2299596164505247,0.02811837477651613,0.397071707170717,0.029752312977212137,0.0014319391211820207,0.4192121692778182,0.15985326999246183,0.4594553239004294,0.037840971461922335,0.06498813239002298
j69fhhg9,False,1000,sum,['nt_window_5979'],5.0,500,5,11262.0,0.03938476204867725,0.004214498725216417,0.2339926568364174,0.03017989063650639,0.4141734173417342,0.02952990029179287,0.0014082620510268895,0.4329818843366584,0.17374507081886303,0.4943009129962632,0.03752681775779675,0.06491917070647481
tsoppo7p,False,1000,sum,['nt_window_5979'],5.0,100,10,1998.0,0.039412022509666585,0.004199075959165429,0.23876490178014748,0.033728903136798216,0.4140414041404139,0.03007212758030076,0.0014430720719414995,0.4211855505260174,0.1533213497190704,0.4969711880346041,0.037987788458154544,0.0648002774621022
wdeovkyp,False,1000,sum,['nt_window_5979'],5.0,200,10,4022.0,0.03926015035007103,0.004193742783142639,0.24636665977011263,0.03495614786764378,0.412073207320732,0.029167417776350443,0.0013829475396121085,0.4466700871240886,0.1885975905051125,0.4847359278027451,0.037188002630043314,0.06475911351418145
k43e0037,False,1000,sum,['nt_window_5979'],5.0,500,10,10000.0,0.03976609059107838,0.004220879897692137,0.2317660617446727,0.02871148601907425,0.40816081608160815,0.02952304497668732,0.0014273447331423733,0.4242069805140155,0.16254888744630247,0.4988013765440288,0.03778021616060942,0.0649682991749987
a57nnl4l,False,1000,sum,['nt_window_5979'],10.0,100,2,16402.0,0.03975246060889845,0.004275424392025701,0.22597109594295217,0.016159970190335438,0.3752775277527752,0.030328173977033007,0.0014536172895622506,0.42645524394611256,0.14713426399018936,0.4714925637361867,0.0381263332824211,0.06538672947950296
4xbz6kp3,False,1000,sum,['nt_window_5979'],10.0,200,2,32726.0,0.03953485830219966,0.004219764995938737,0.23862481082208745,0.02896804183055024,0.4334953495349535,0.029715085556898533,0.0014285357432141457,0.4362894730015064,0.1618500985086977,0.5150570508785584,0.037795975225070534,0.06495971825630663
3pw81nqm,False,1000,sum,['nt_window_5979'],10.0,500,2,80192.0,0.03994289205691255,0.0042665443245818585,0.23288201309394807,0.018203408459284143,0.4396519651965196,0.03012891381914555,0.0015018393894724897,0.403609663832616,0.11884141343922384,0.4795693956499102,0.03875357260269677,0.06531878998099902
gkb33mvw,False,1000,sum,['nt_window_5979'],10.0,100,5,9286.0,0.03983762421764745,0.004298616701131485,0.21877866752231684,0.010823067934609076,0.4145694569456945,0.030344068504780417,0.0014551487047358203,0.4200185923341809,0.14623575271179334,0.47676710701416813,0.03814641142670986,0.06556383683961368
jqthvn38,False,1000,sum,['nt_window_5979'],10.0,200,5,18816.0,0.0398592448296941,0.0042678823310083,0.22464897667756129,0.017895512877051045,0.4159495949594959,0.030060940552898065,0.0014506748106068038,0.4274107210555721,0.1488606740281343,0.5078143048756876,0.03808772519601038,0.06532903130315267
7txw4jjt,False,1000,sum,['nt_window_5979'],10.0,500,5,45854.0,0.03936265315257676,0.004223983651886691,0.23626125575055337,0.02799726508115119,0.4457005700570056,0.02950237564861834,0.001430185383877425,0.4332025781615733,0.1608822220197884,0.49124659840184615,0.037817791895844804,0.06499218146736337
94jbwc2i,False,1000,sum,['nt_window_5979'],10.0,100,10,6592.0,0.03927106863076606,0.004268275440417017,0.23006259881474353,0.017805052436887125,0.43107110711071106,0.03034807702856701,0.0015271941788870202,0.3999132771588104,0.10396526186158972,0.479149352385452,0.03907933186336507,0.06533203992236135
7o89douc,False,1000,sum,['nt_window_5979'],10.0,200,10,13510.0,0.03957016707683995,0.0042326856127617215,0.2343558604954286,0.025994811836355103,0.429078907890789,0.029789952042754725,0.0014286369447024218,0.4320206683048525,0.161790721613277,0.48126757056193376,0.037797313987933345,0.06505909323654704
a0c5anrn,False,1000,sum,['nt_window_5979'],10.0,500,10,33622.0,0.039878044170717344,0.004295575618538108,0.21946803757488464,0.01152286718609441,0.42449444944494447,0.02986393200984449,0.0014788517704036005,0.4181599317001023,0.13232869980894302,0.4920026762778708,0.03845584182414423,0.0655406409683191
xe2h5717,False,1000,sum,['nt_window_5979'],500.0,100,2,101058.0,0.039960273098504695,0.0042412396175949,0.236967453124177,0.024026405521940353,0.4228622862286228,0.029730844013199385,0.0014237202329712942,0.4457337328089356,0.16467545269031247,0.5093144593916095,0.03773221744042211,0.06512480032671808
k08lo8lx,False,1000,sum,['nt_window_5979'],500.0,200,2,202078.0,0.039441404761985904,0.004248338595911146,0.23310607711317935,0.022392822888295697,0.4381038103810381,0.030240035046968844,0.0014706858813060813,0.4227097914122341,0.13711978688897308,0.4750509302479534,0.03834952256946729,0.0651792804187891
76gswbhm,False,1000,sum,['nt_window_5979'],500.0,500,2,505484.0,0.04007033511984541,0.004269893875619547,0.23153636194406615,0.017432625937924495,0.42454245424542447,0.030455261005139907,0.0014737513476652392,0.4224955130689464,0.13532121773229788,0.4692243301081128,0.03838946922875125,0.06534442497734254
t33kg5qu,False,1000,sum,['nt_window_5979'],500.0,100,5,37546.0,0.04020139515055328,0.00427008663227955,0.23717712715158493,0.017388269705481796,0.411965196519652,0.02978538131264037,0.0015003711830030514,0.4106802397279585,0.11970283893282718,0.48729819171593974,0.03873462511762637,0.06534589988881896
2m6qxfc2,False,1000,sum,['nt_window_5979'],500.0,200,5,75142.0,0.04003636420091609,0.004283078068837289,0.22695575620379532,0.014398743015669235,0.44256825682568257,0.030747927446233045,0.0015084797404161063,0.41126701982940694,0.11494538947503664,0.47568099514464063,0.03883915215882173,0.06544522953460619
x6ysuj6x,False,1000,sum,['nt_window_5979'],500.0,500,5,187730.0,0.03981951516046603,0.004272381300866131,0.2287151944530887,0.016860231643380685,0.4434803480348034,0.029538320804614604,0.001437824002307844,0.4359175693322536,0.1564004949678769,0.5096024890586665,0.03791864979542183,0.06536345539264377
xg7eex4o,False,1000,sum,['nt_window_5979'],500.0,100,10,19572.0,0.040183416717666315,0.004338645599946063,0.2133481856142184,0.001611810900936428,0.4115691569156915,0.031102756247984472,0.0015569011988979945,0.3921221317500271,0.08653557134521761,0.4233436043931577,0.039457587342588425,0.0658683960632568
k49y2cjt,False,1000,sum,['nt_window_5979'],500.0,200,10,39088.0,0.039134031377704506,0.004173470714520808,0.2538120145277635,0.039621058474975546,0.45954995499549944,0.02945612119116248,0.001427636766915648,0.4410157085845998,0.16237754551141226,0.4852879846646044,0.03778408086636022,0.06460240486638874
k6nqny4c,False,1000,sum,['nt_window_5979'],500.0,500,10,97878.0,0.039449616420303174,0.004233085081120604,0.23592679830410085,0.02590288810526431,0.4392319231923192,0.02996321008696616,0.0014809366779892856,0.4208495025620367,0.13110544369101862,0.4953270186851537,0.038482940090243695,0.06506216320658732
598ip253,False,1000,sum,['nt_window_three_prime_300'],5.0,100,2,2806.0,0.03784893941544496,0.004119661178649153,0.26195374129588705,0.05200344920904021,0.3671407140714071,0.028200962837383287,0.001239912950570266,0.5279279372516472,0.2725187855362807,0.44729807170339847,0.03521239768278022,0.06418458676854712
0n38ls4w,False,1000,sum,['nt_window_three_prime_300'],5.0,200,2,5888.0,0.038283223281168496,0.004153490648855043,0.2504408305028307,0.04421877477113301,0.37070507050705065,0.02797610824508028,0.0012628077673888496,0.5155832103124967,0.25908594806454754,0.4720926255425555,0.035536006632552984,0.06444758062840716
28ha46r2,False,1000,sum,['nt_window_three_prime_300'],5.0,500,2,14538.0,0.03838695712235591,0.004147556331582212,0.2513167016025215,0.04558435122559934,0.3494989498949894,0.028004429874323115,0.0012473991419525226,0.5234154318237968,0.26812649041913805,0.4853359896091139,0.03531853821936183,0.06440152429548708
ddy3y2j4,False,1000,sum,['nt_window_three_prime_300'],5.0,100,5,2010.0,0.03851232066960267,0.0040990342706791185,0.26871560022419094,0.05675001373488486,0.35426342634263425,0.02770488116342659,0.0012284143119163503,0.5336532328262172,0.2792652620601228,0.4776491978695302,0.03504874194484519,0.06402370085116228
xyec7cjc,False,1000,sum,['nt_window_three_prime_300'],5.0,200,5,4124.0,0.03797145098791369,0.004096468753515957,0.2705372703999191,0.057340378164434935,0.4164896489648964,0.028287950321405263,0.001281079477078645,0.5081370561428586,0.2483655780987789,0.4668180822645741,0.03579217061144301,0.06400366203207404
