unit_id,reaction_id,gene_id,uniprot,sequence_length,substrate_met_id,substrate_name,smiles,smiles_source
1119,r_1095,YPL212C,Q12211,544,s_1550,uracil,C1=CNC(=O)NC1=O,smilesDB
1120,r_1096,YNL065W,P53943,586,s_0029,(R)-mevalonate,CC(CCO)(CC(=O)[O-])O,smilesDB
1121,r_1096,YKL217W,P36035,616,s_0029,(R)-mevalonate,CC(CCO)(CC(=O)[O-])O,smilesDB
1122,r_1099,YOR222W,Q99297,307,s_0177,2-oxoadipic acid,C(CC(=O)C(=O)O)CC(=O)O,smilesDB
1122,r_1099,YOR222W,Q99297,307,s_0180,2-oxoglutarate,C(CC(=O)O)C(=O)C(=O)O,smilesDB
1123,r_1099,YPL134C,Q03028,310,s_0177,2-oxoadipic acid,C(CC(=O)C(=O)O)CC(=O)O,smilesDB
1123,r_1099,YPL134C,Q03028,310,s_0180,2-oxoglutarate,C(CC(=O)O)C(=O)C(=O)O,smilesDB
1124,r_1101,YDL210W,P32837,571,s_0736,gamma-aminobutyrate,C(CC(=O)O)CN,smilesDB
1124,r_1101,YDL210W,P32837,571,s_0796,H+,[H+],smilesDB
1125,r_1101,YOR348C,P15380,627,s_0736,gamma-aminobutyrate,C(CC(=O)O)CN,smilesDB
1125,r_1101,YOR348C,P15380,627,s_0796,H+,[H+],smilesDB
1126,r_1102,YDL210W,P32837,571,s_0316,5-aminolevulinate,C(CC(=O)O)C(=O)CN,smilesDB
1126,r_1102,YDL210W,P32837,571,s_0796,H+,[H+],smilesDB
1127,r_1104,YNR056C,P53744,561,s_0354,8-amino-7-oxononanoate,CC(C(=O)CCCCCC(=O)[O-])N,smilesDB
1127,r_1104,YNR056C,P53744,561,s_0796,H+,[H+],smilesDB
1128,r_1106,YCR010C,P25613,283,s_0362,acetate,CC(=O)[O-],smilesDB
1129,r_1108,YER056C,P17064,533,s_0384,adenine,C1=NC2=NC=NC(=C2N1)N,smilesDB
1129,r_1108,YER056C,P17064,533,s_0796,H+,[H+],smilesDB
1130,r_1108,YER060W,P40039,528,s_0384,adenine,C1=NC2=NC=NC(=C2N1)N,smilesDB
1130,r_1108,YER060W,P40039,528,s_0796,H+,[H+],smilesDB
1131,r_1108,YER060W-A,Q12119,530,s_0384,adenine,C1=NC2=NC=NC(=C2N1)N,smilesDB
1131,r_1108,YER060W-A,Q12119,530,s_0796,H+,[H+],smilesDB
1132,r_1109,YAL022C,P31381,517,s_0387,adenosine,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CO)O)O)N,smilesDB
1132,r_1109,YAL022C,P31381,517,s_0796,H+,[H+],smilesDB
1133,r_1110,YBL030C,P18239,318,s_0394,ADP,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)O)O)O)N,smilesDB
1133,r_1110,YBL030C,P18239,318,s_0437,ATP,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N,smilesDB
1134,r_1110,YBR085W,P18238,307,s_0394,ADP,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)O)O)O)N,smilesDB
1134,r_1110,YBR085W,P18238,307,s_0437,ATP,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N,smilesDB
1135,r_1110,YMR056C,P04710,309,s_0394,ADP,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)O)O)O)N,smilesDB
1135,r_1110,YMR056C,P04710,309,s_0437,ATP,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N,smilesDB
1136,r_1111,YPR128C,Q06497,328,s_0399,ADP,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)O)O)O)N,smilesDB
1136,r_1111,YPR128C,Q06497,328,s_0434,ATP,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N,smilesDB
1136,r_1111,YPR128C,Q06497,328,s_0801,H+,[H+],smilesDB
1137,r_1112,YMR241W,Q04013,314,s_0180,2-oxoglutarate,C(CC(=O)O)C(=O)C(=O)O,smilesDB
1137,r_1112,YMR241W,Q04013,314,s_0524,citrate,C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O,smilesDB
1138,r_1113,YJR152W,P15365,543,s_0406,allantoate,C(C(=O)[O-])(NC(=O)N)NC(=O)N,smilesDB
1139,r_1114,YIR028W,Q04895,635,s_0408,allantoin,C1(C(=O)NC(=O)N1)NC(=O)N,smilesDB
1140,r_1115,YDR384C,Q12359,275,s_0420,ammonium,[NH4+],smilesDB
1141,r_1115,YGR121C,P40260,492,s_0420,ammonium,[NH4+],smilesDB
1142,r_1115,YNL142W,P41948,499,s_0420,ammonium,[NH4+],smilesDB
1143,r_1115,YPR138C,P53390,489,s_0420,ammonium,[NH4+],smilesDB
1144,r_1116,YPR128C,Q06497,328,s_0426,AMP,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)O)O)O)N,smilesDB
1144,r_1116,YPR128C,Q06497,328,s_0434,ATP,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N,smilesDB
1144,r_1116,YPR128C,Q06497,328,s_0801,H+,[H+],smilesDB
1145,r_1118,YPR021C,Q12482,902,s_0975,L-aspartate,C(C(C(=O)O)N)C(=O)O,smilesDB
1145,r_1118,YPR021C,Q12482,902,s_0991,L-glutamate,C(CC(=O)O)C(C(=O)O)N,smilesDB
1146,r_1119,YGR065C,P53241,593,s_0452,biotin,C1C2C(C(S1)CCCCC(=O)O)NC(=O)N2,smilesDB
1146,r_1119,YGR065C,P53241,593,s_0796,H+,[H+],smilesDB
1147,r_1120,YOR100C,Q12289,327,s_0023,(R)-carnitine,C[N+](C)(C)CC(CC(=O)[O-])O,smilesDB
1147,r_1120,YOR100C,Q12289,327,s_1235,O-acetylcarnitine,CC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,smilesDB
1148,r_1125,YGL077C,P19807,563,s_0513,choline,C[N+](C)(C)CCO,smilesDB
1148,r_1125,YGL077C,P19807,563,s_0796,H+,[H+],smilesDB
1149,r_1126,YBR291C,P38152,299,s_0068,(S)-malate,C(C(C(=O)O)O)C(=O)O,smilesDB
1149,r_1126,YBR291C,P38152,299,s_0522,citrate,C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O,smilesDB
1150,r_1127,YBR291C,P38152,299,s_0522,citrate,C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O,smilesDB
1150,r_1127,YBR291C,P38152,299,s_1361,phosphoenolpyruvate,C=C(C(=O)O)OP(=O)(O)O,smilesDB
1151,r_1128,YBR291C,P38152,299,s_0522,citrate,C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O,smilesDB
1151,r_1128,YBR291C,P38152,299,s_0941,isocitrate,C(C(C(C(=O)O)O)C(=O)O)C(=O)O,smilesDB
1152,r_1129,YHR002W,P38702,357,s_0529,coenzyme A,CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O,smilesDB
1153,r_1130,YBR192W,P38127,377,s_0528,CMP,C1=CN(C(=O)N=C1N)C2C(C(C(O2)COP(=O)(O)O)O)O,smilesDB
1153,r_1130,YBR192W,P38127,377,s_0539,CTP,C1=CN(C(=O)N=C1N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O,smilesDB
1153,r_1130,YBR192W,P38127,377,s_0794,H+,[H+],smilesDB
1154,r_1131,YBR192W,P38127,377,s_0528,CMP,C1=CN(C(=O)N=C1N)C2C(C(C(O2)COP(=O)(O)O)O)O,smilesDB
1154,r_1131,YBR192W,P38127,377,s_0539,CTP,C1=CN(C(=O)N=C1N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O,smilesDB
1154,r_1131,YBR192W,P38127,377,s_0794,H+,[H+],smilesDB
1155,r_1132,YAL022C,P31381,517,s_0544,cytidine,C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)O,smilesDB
1155,r_1132,YAL022C,P31381,517,s_0796,H+,[H+],smilesDB
1156,r_1133,YER056C,P17064,533,s_0546,cytosine,C1=C(NC(=O)N=C1)N,smilesDB
1156,r_1133,YER056C,P17064,533,s_0796,H+,[H+],smilesDB
1157,r_1133,YER060W,P40039,528,s_0546,cytosine,C1=C(NC(=O)N=C1)N,smilesDB
1157,r_1133,YER060W,P40039,528,s_0796,H+,[H+],smilesDB
1158,r_1133,YER060W-A,Q12119,530,s_0546,cytosine,C1=C(NC(=O)N=C1)N,smilesDB
1158,r_1133,YER060W-A,Q12119,530,s_0796,H+,[H+],smilesDB
1159,r_1133,YGL186C,P53099,579,s_0546,cytosine,C1=C(NC(=O)N=C1)N,smilesDB
1159,r_1133,YGL186C,P53099,579,s_0796,H+,[H+],smilesDB
1160,r_1134,YDL245C,P54854,567,s_0554,D-fructose,C1C(C(C(C(O1)(CO)O)O)O)O,smilesDB
1161,r_1134,YDR342C,P39004,570,s_0554,D-fructose,C1C(C(C(C(O1)(CO)O)O)O)O,smilesDB
1162,r_1134,YDR343C,P39003,570,s_0554,D-fructose,C1C(C(C(C(O1)(CO)O)O)O)O,smilesDB
1163,r_1134,YDR345C,P32466,567,s_0554,D-fructose,C1C(C(C(C(O1)(CO)O)O)O)O,smilesDB
1164,r_1134,YEL069C,P39924,564,s_0554,D-fructose,C1C(C(C(C(O1)(CO)O)O)O)O,smilesDB
1165,r_1134,YFL011W,P43581,546,s_0554,D-fructose,C1C(C(C(C(O1)(CO)O)O)O)O,smilesDB
1166,r_1134,YHR092C,P32467,576,s_0554,D-fructose,C1C(C(C(C(O1)(CO)O)O)O)O,smilesDB
1167,r_1134,YHR094C,P32465,570,s_0554,D-fructose,C1C(C(C(C(O1)(CO)O)O)O)O,smilesDB
1168,r_1134,YHR096C,P38695,592,s_0554,D-fructose,C1C(C(C(C(O1)(CO)O)O)O)O,smilesDB
1169,r_1134,YJL214W,P40886,569,s_0554,D-fructose,C1C(C(C(C(O1)(CO)O)O)O)O,smilesDB
1170,r_1134,YJL219W,P40885,567,s_0554,D-fructose,C1C(C(C(C(O1)(CO)O)O)O)O,smilesDB
1171,r_1134,YJR158W,P47185,567,s_0554,D-fructose,C1C(C(C(C(O1)(CO)O)O)O)O,smilesDB
1172,r_1134,YMR011W,P23585,541,s_0554,D-fructose,C1C(C(C(C(O1)(CO)O)O)O)O,smilesDB
1173,r_1134,YNR072W,P53631,564,s_0554,D-fructose,C1C(C(C(C(O1)(CO)O)O)O)O,smilesDB
1174,r_1134,YOL156W,P54862,567,s_0554,D-fructose,C1C(C(C(C(O1)(CO)O)O)O)O,smilesDB
1175,r_1135,YFL011W,P43581,546,s_0559,D-galactose,C(C1C(C(C(C(O1)O)O)O)O)O,smilesDB
1175,r_1135,YFL011W,P43581,546,s_0796,H+,[H+],smilesDB
1176,r_1135,YJL219W,P40885,567,s_0559,D-galactose,C(C1C(C(C(C(O1)O)O)O)O)O,smilesDB
1176,r_1135,YJL219W,P40885,567,s_0796,H+,[H+],smilesDB
1177,r_1135,YLR081W,P13181,574,s_0559,D-galactose,C(C1C(C(C(C(O1)O)O)O)O)O,smilesDB
1177,r_1135,YLR081W,P13181,574,s_0796,H+,[H+],smilesDB
1178,r_1135,YNL318C,P42833,540,s_0559,D-galactose,C(C1C(C(C(C(O1)O)O)O)O)O,smilesDB
1178,r_1135,YNL318C,P42833,540,s_0796,H+,[H+],smilesDB
1179,r_1135,YOL156W,P54862,567,s_0559,D-galactose,C(C1C(C(C(C(O1)O)O)O)O)O,smilesDB
1179,r_1135,YOL156W,P54862,567,s_0796,H+,[H+],smilesDB
1180,r_1136,YKL217W,P36035,616,s_0026,(R)-lactate,CC(C(=O)O)O,smilesDB
1180,r_1136,YKL217W,P36035,616,s_0796,H+,[H+],smilesDB
1181,r_1139,YDL245C,P54854,567,s_0572,D-mannose,C(C1C(C(C(C(O1)O)O)O)O)O,smilesDB
1181,r_1139,YDL245C,P54854,567,s_0796,H+,[H+],smilesDB
1182,r_1139,YDR342C,P39004,570,s_0572,D-mannose,C(C1C(C(C(C(O1)O)O)O)O)O,smilesDB
1182,r_1139,YDR342C,P39004,570,s_0796,H+,[H+],smilesDB
1183,r_1139,YHR094C,P32465,570,s_0572,D-mannose,C(C1C(C(C(C(O1)O)O)O)O)O,smilesDB
1183,r_1139,YHR094C,P32465,570,s_0796,H+,[H+],smilesDB
1184,r_1139,YDR343C,P39003,570,s_0572,D-mannose,C(C1C(C(C(C(O1)O)O)O)O)O,smilesDB
1184,r_1139,YDR343C,P39003,570,s_0796,H+,[H+],smilesDB
1185,r_1139,YDR345C,P32466,567,s_0572,D-mannose,C(C1C(C(C(C(O1)O)O)O)O)O,smilesDB
1185,r_1139,YDR345C,P32466,567,s_0796,H+,[H+],smilesDB
1186,r_1139,YEL069C,P39924,564,s_0572,D-mannose,C(C1C(C(C(C(O1)O)O)O)O)O,smilesDB
1186,r_1139,YEL069C,P39924,564,s_0796,H+,[H+],smilesDB
1187,r_1139,YFL011W,P43581,546,s_0572,D-mannose,C(C1C(C(C(C(O1)O)O)O)O)O,smilesDB
1187,r_1139,YFL011W,P43581,546,s_0796,H+,[H+],smilesDB
1188,r_1139,YHR096C,P38695,592,s_0572,D-mannose,C(C1C(C(C(C(O1)O)O)O)O)O,smilesDB
1188,r_1139,YHR096C,P38695,592,s_0796,H+,[H+],smilesDB
1189,r_1139,YJL214W,P40886,569,s_0572,D-mannose,C(C1C(C(C(C(O1)O)O)O)O)O,smilesDB
1189,r_1139,YJL214W,P40886,569,s_0796,H+,[H+],smilesDB
1190,r_1139,YJL219W,P40885,567,s_0572,D-mannose,C(C1C(C(C(C(O1)O)O)O)O)O,smilesDB
1190,r_1139,YJL219W,P40885,567,s_0796,H+,[H+],smilesDB
1191,r_1139,YJR158W,P47185,567,s_0572,D-mannose,C(C1C(C(C(C(O1)O)O)O)O)O,smilesDB
1191,r_1139,YJR158W,P47185,567,s_0796,H+,[H+],smilesDB
1192,r_1139,YNR072W,P53631,564,s_0572,D-mannose,C(C1C(C(C(C(O1)O)O)O)O)O,smilesDB
1192,r_1139,YNR072W,P53631,564,s_0796,H+,[H+],smilesDB
1193,r_1139,YOL156W,P54862,567,s_0572,D-mannose,C(C1C(C(C(C(O1)O)O)O)O)O,smilesDB
1193,r_1139,YOL156W,P54862,567,s_0796,H+,[H+],smilesDB
1194,r_1146,YIL013C,P40550,1411,s_0659,episterol,CC(C)C(=C)CCC(C)C1CCC2C1(CCC3C2=CCC4C3(CCC(C4)O)C)C,smilesDB
1195,r_1146,YOR011W,Q08409,1394,s_0659,episterol,CC(C)C(=C)CCC(C)C1CCC2C1(CCC3C2=CCC4C3(CCC(C4)O)C)C,smilesDB
1196,r_1147,YIL013C,P40550,1411,s_0668,ergosterol,CC(C)C(C)C=CC(C)C1CCC2C1(CCC3C2=CC=C4C3(CCC(C4)O)C)C,smilesDB
1197,r_1147,YOR011W,Q08409,1394,s_0668,ergosterol,CC(C)C(C)C=CC(C)C1CCC2C1(CCC3C2=CC=C4C3(CCC(C4)O)C)C,smilesDB
1198,r_1148,YIL013C,P40550,1411,s_0665,ergosterol,CC(C)C(C)C=CC(C)C1CCC2C1(CCC3C2=CC=C4C3(CCC(C4)O)C)C,smilesDB
1199,r_1148,YOR011W,Q08409,1394,s_0665,ergosterol,CC(C)C(C)C=CC(C)C1CCC2C1(CCC3C2=CC=C4C3(CCC(C4)O)C)C,smilesDB
1200,r_1149,YGL077C,P19807,563,s_0684,ethanolamine,C(CO)N,smilesDB
1201,r_1151,YIL134W,P40464,311,s_0690,FADH2,CC1=CC2=C(C=C1C)N(C3=C(N2)C(=O)NC(=O)N3)CC(C(C(COP(=O)(O)OP(=O)(O)OCC4C(C(C(O4)N5C=NC6=C(N=CN=C65)N)O)O)O)O)O,smilesDB
1202,r_1161,YIL013C,P40550,1411,s_0702,fecosterol,CC(C)C(=C)CCC(C)C1CCC2C1(CCC3=C2CCC4C3(CCC(C4)O)C)C,smilesDB
1203,r_1161,YOR011W,Q08409,1394,s_0702,fecosterol,CC(C)C(=C)CCC(C)C1CCC2C1(CCC3=C2CCC4C3(CCC(C4)O)C)C,smilesDB
1204,r_1162,YIL013C,P40550,1411,s_0699,fecosterol,CC(C)C(=C)CCC(C)C1CCC2C1(CCC3=C2CCC4C3(CCC(C4)O)C)C,smilesDB
1205,r_1162,YOR011W,Q08409,1394,s_0699,fecosterol,CC(C)C(=C)CCC(C)C1CCC2C1(CCC3=C2CCC4C3(CCC(C4)O)C)C,smilesDB
1206,r_1165,YGL225W,P40107,337,s_0743,GDP-alpha-D-mannose,C1=NC2=C(N1C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OC4C(C(C(C(O4)CO)O)O)O)O)O)N=C(NC2=O)N,smilesDB
1206,r_1165,YGL225W,P40107,337,s_0783,GMP,C1=NC2=C(N1C3C(C(C(O3)COP(=O)(O)O)O)O)N=C(NC2=O)N,smilesDB
1207,r_1166,YDL245C,P54854,567,s_0565,D-glucose,C(C1C(C(C(C(O1)O)O)O)O)O,smilesDB
1208,r_1166,YDL247W,P0CD99,609,s_0565,D-glucose,C(C1C(C(C(C(O1)O)O)O)O)O,smilesDB
1209,r_1166,YDR342C,P39004,570,s_0565,D-glucose,C(C1C(C(C(C(O1)O)O)O)O)O,smilesDB
1210,r_1166,YDR343C,P39003,570,s_0565,D-glucose,C(C1C(C(C(C(O1)O)O)O)O)O,smilesDB
1211,r_1166,YDR345C,P32466,567,s_0565,D-glucose,C(C1C(C(C(C(O1)O)O)O)O)O,smilesDB
1212,r_1166,YDR536W,P39932,569,s_0565,D-glucose,C(C1C(C(C(C(O1)O)O)O)O)O,smilesDB
1213,r_1166,YEL069C,P39924,564,s_0565,D-glucose,C(C1C(C(C(C(O1)O)O)O)O)O,smilesDB
1214,r_1166,YFL011W,P43581,546,s_0565,D-glucose,C(C1C(C(C(C(O1)O)O)O)O)O,smilesDB
1215,r_1166,YHR092C,P32467,576,s_0565,D-glucose,C(C1C(C(C(C(O1)O)O)O)O)O,smilesDB
1216,r_1166,YHR094C,P32465,570,s_0565,D-glucose,C(C1C(C(C(C(O1)O)O)O)O)O,smilesDB
1217,r_1166,YHR096C,P38695,592,s_0565,D-glucose,C(C1C(C(C(C(O1)O)O)O)O)O,smilesDB
1218,r_1166,YJL214W,P40886,569,s_0565,D-glucose,C(C1C(C(C(C(O1)O)O)O)O)O,smilesDB
1219,r_1166,YJL219W,P40885,567,s_0565,D-glucose,C(C1C(C(C(C(O1)O)O)O)O)O,smilesDB
1220,r_1166,YJR158W,P47185,567,s_0565,D-glucose,C(C1C(C(C(C(O1)O)O)O)O)O,smilesDB
1221,r_1166,YJR160C,P0CE00,602,s_0565,D-glucose,C(C1C(C(C(C(O1)O)O)O)O)O,smilesDB
1222,r_1166,YLR081W,P13181,574,s_0565,D-glucose,C(C1C(C(C(C(O1)O)O)O)O)O,smilesDB
1223,r_1166,YMR011W,P23585,541,s_0565,D-glucose,C(C1C(C(C(C(O1)O)O)O)O)O,smilesDB
1224,r_1166,YNR072W,P53631,564,s_0565,D-glucose,C(C1C(C(C(C(O1)O)O)O)O)O,smilesDB
1225,r_1166,YOL156W,P54862,567,s_0565,D-glucose,C(C1C(C(C(C(O1)O)O)O)O)O,smilesDB
1226,r_1166,YDR387C,Q04162,555,s_0565,D-glucose,C(C1C(C(C(C(O1)O)O)O)O)O,smilesDB
1227,r_1167,YJL212C,P40897,799,s_0751,glutathione,C(CC(=O)NC(CS)C(=O)NCC(=O)O)C(C(=O)O)N,smilesDB
1228,r_1168,YDR135C,P39109,1515,s_0750,glutathione,C(CC(=O)NC(CS)C(=O)NCC(=O)O)C(C(=O)O)N,smilesDB
1229,r_1168,YLL015W,P14772,1559,s_0750,glutathione,C(CC(=O)NC(CS)C(=O)NCC(=O)O)C(C(=O)O)N,smilesDB
1230,r_1169,YCR098C,P25346,518,s_0080,1-(sn-glycero-3-phospho)-1D-myo-inositol,C(C(COP(=O)(O)OC1C(C(C(C(C1O)O)O)O)O)O)O,smilesDB
1231,r_1170,YCR098C,P25346,518,s_1435,sn-glycero-3-phosphocholine,C[N+](C)(C)CCOP(=O)([O-])OCC(CO)O,smilesDB
1232,r_1171,YDR536W,P39932,569,s_0766,glycerol,C(C(CO)O)O,smilesDB
1232,r_1171,YDR536W,P39932,569,s_0796,H+,[H+],smilesDB
1233,r_1171,YGL084C,P53154,560,s_0766,glycerol,C(C(CO)O)O,smilesDB
1233,r_1171,YGL084C,P53154,560,s_0796,H+,[H+],smilesDB
1234,r_1171,YPL189W,Q08929,609,s_0766,glycerol,C(C(CO)O)O,smilesDB
1234,r_1171,YPL189W,Q08929,609,s_0796,H+,[H+],smilesDB
1235,r_1172,YFL054C,P43549,646,s_0765,glycerol,C(C(CO)O)O,smilesDB
1236,r_1172,YLL043W,P23900,669,s_0765,glycerol,C(C(CO)O)O,smilesDB
1237,r_1173,YCL025C,P25376,633,s_0796,H+,[H+],smilesDB
1237,r_1173,YCL025C,P25376,633,s_1004,L-glycine,C(C(=O)O)N,smilesDB
1238,r_1173,YKR039W,P19145,602,s_0796,H+,[H+],smilesDB
1238,r_1173,YKR039W,P19145,602,s_1004,L-glycine,C(C(=O)O)N,smilesDB
1239,r_1173,YOL020W,P38967,592,s_0796,H+,[H+],smilesDB
1239,r_1173,YOL020W,P38967,592,s_1004,L-glycine,C(C(=O)O)N,smilesDB
1240,r_1173,YOR348C,P15380,627,s_0796,H+,[H+],smilesDB
1240,r_1173,YOR348C,P15380,627,s_1004,L-glycine,C(C(=O)O)N,smilesDB
1241,r_1173,YPL265W,P53388,608,s_0796,H+,[H+],smilesDB
1241,r_1173,YPL265W,P53388,608,s_1004,L-glycine,C(C(=O)O)N,smilesDB
1242,r_1175,YDL198C,P38988,300,s_0741,GDP,C1=NC2=C(N1C3C(C(C(O3)COP(=O)(O)OP(=O)(O)O)O)O)N=C(NC2=O)N,smilesDB
1242,r_1175,YDL198C,P38988,300,s_0785,GTP,C1=NC2=C(N1C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N=C(NC2=O)N,smilesDB
1242,r_1175,YDL198C,P38988,300,s_0794,H+,[H+],smilesDB
1243,r_1176,YER056C,P17064,533,s_0788,guanine,C1=NC2=C(N1)C(=O)NC(=N2)N,smilesDB
1243,r_1176,YER056C,P17064,533,s_0796,H+,[H+],smilesDB
1244,r_1176,YER060W,P40039,528,s_0788,guanine,C1=NC2=C(N1)C(=O)NC(=N2)N,smilesDB
1244,r_1176,YER060W,P40039,528,s_0796,H+,[H+],smilesDB
1245,r_1176,YER060W-A,Q12119,530,s_0788,guanine,C1=NC2=C(N1)C(=O)NC(=N2)N,smilesDB
1245,r_1176,YER060W-A,Q12119,530,s_0796,H+,[H+],smilesDB
1246,r_1177,YDR497C,P30605,584,s_0796,H+,[H+],smilesDB
1246,r_1177,YDR497C,P30605,584,s_1154,myo-inositol,C1(C(C(C(C(C1O)O)O)O)O)O,smilesDB
1247,r_1177,YOL103W,P30606,609,s_0796,H+,[H+],smilesDB
1247,r_1177,YOL103W,P30606,609,s_1154,myo-inositol,C1(C(C(C(C(C1O)O)O)O)O)O,smilesDB
1248,r_1178,YMR319C,P40988,552,s_0925,iron(2+),[Fe+2],smilesDB
1249,r_1178,YMR058W,P38993,636,s_0925,iron(2+),[Fe+2],smilesDB
1250,r_1179,YJL133W,P10566,314,s_0924,iron(2+),[Fe+2],smilesDB
1251,r_1179,YKR052C,P23500,304,s_0924,iron(2+),[Fe+2],smilesDB
1252,r_1183,YCL025C,P25376,633,s_0796,H+,[H+],smilesDB
1252,r_1183,YCL025C,P25376,633,s_0956,L-alanine,CC(C(=O)O)N,smilesDB
1253,r_1183,YKR039W,P19145,602,s_0796,H+,[H+],smilesDB
1253,r_1183,YKR039W,P19145,602,s_0956,L-alanine,CC(C(=O)O)N,smilesDB
1254,r_1183,YOR348C,P15380,627,s_0796,H+,[H+],smilesDB
1254,r_1183,YOR348C,P15380,627,s_0956,L-alanine,CC(C(=O)O)N,smilesDB
1255,r_1183,YPL265W,P53388,608,s_0796,H+,[H+],smilesDB
1255,r_1183,YPL265W,P53388,608,s_0956,L-alanine,CC(C(=O)O)N,smilesDB
1256,r_1184,YEL063C,P04817,590,s_0796,H+,[H+],smilesDB
1256,r_1184,YEL063C,P04817,590,s_0966,L-arginine,C(CC(C(=O)O)N)CN=C(N)N,smilesDB
1257,r_1184,YKR039W,P19145,602,s_0796,H+,[H+],smilesDB
1257,r_1184,YKR039W,P19145,602,s_0966,L-arginine,C(CC(C(=O)O)N)CN=C(N)N,smilesDB
1258,r_1184,YNL270C,P38971,573,s_0796,H+,[H+],smilesDB
1258,r_1184,YNL270C,P38971,573,s_0966,L-arginine,C(CC(C(=O)O)N)CN=C(N)N,smilesDB
1259,r_1185,YOL092W,Q12010,308,s_0802,H+,[H+],smilesDB
1259,r_1185,YOL092W,Q12010,308,s_0965,L-arginine,C(CC(C(=O)O)N)CN=C(N)N,smilesDB
1260,r_1185,YBR293W,P38358,474,s_0802,H+,[H+],smilesDB
1260,r_1185,YBR293W,P38358,474,s_0965,L-arginine,C(CC(C(=O)O)N)CN=C(N)N,smilesDB
1261,r_1186,YCL025C,P25376,633,s_0796,H+,[H+],smilesDB
1261,r_1186,YCL025C,P25376,633,s_0970,L-asparagine,C(C(C(=O)O)N)C(=O)N,smilesDB
1262,r_1186,YDR508C,P48813,663,s_0796,H+,[H+],smilesDB
1262,r_1186,YDR508C,P48813,663,s_0970,L-asparagine,C(C(C(=O)O)N)C(=O)N,smilesDB
1263,r_1186,YKR039W,P19145,602,s_0796,H+,[H+],smilesDB
1263,r_1186,YKR039W,P19145,602,s_0970,L-asparagine,C(C(C(=O)O)N)C(=O)N,smilesDB
1264,r_1186,YPL265W,P53388,608,s_0796,H+,[H+],smilesDB
1264,r_1186,YPL265W,P53388,608,s_0970,L-asparagine,C(C(C(=O)O)N)C(=O)N,smilesDB
1265,r_1187,YJR001W,P47082,602,s_0802,H+,[H+],smilesDB
1265,r_1187,YJR001W,P47082,602,s_0969,L-asparagine,C(C(C(=O)O)N)C(=O)N,smilesDB
1266,r_1188,YKL146W,P36062,692,s_0802,H+,[H+],smilesDB
1266,r_1188,YKL146W,P36062,692,s_0972,L-asparagine,C(C(C(=O)O)N)C(=O)N,smilesDB
1267,r_1188,YNL101W,P50944,713,s_0802,H+,[H+],smilesDB
1267,r_1188,YNL101W,P50944,713,s_0972,L-asparagine,C(C(C(=O)O)N)C(=O)N,smilesDB
1268,r_1189,YER119C,P40074,448,s_0802,H+,[H+],smilesDB
1268,r_1189,YER119C,P40074,448,s_0977,L-aspartate,C(C(C(=O)O)N)C(=O)O,smilesDB
1269,r_1190,YFL055W,P43548,558,s_0796,H+,[H+],smilesDB
1269,r_1190,YFL055W,P43548,558,s_0974,L-aspartate,C(C(C(=O)O)N)C(=O)O,smilesDB
1270,r_1190,YKR039W,P19145,602,s_0796,H+,[H+],smilesDB
1270,r_1190,YKR039W,P19145,602,s_0974,L-aspartate,C(C(C(=O)O)N)C(=O)O,smilesDB
1271,r_1190,YPL265W,P53388,608,s_0796,H+,[H+],smilesDB
